Date,Region,Rainfall_mm,Temperature_C,Sentiment_Score,News_Sentiment,Nitrogen_N,Phosphorus_P,Potassium_K,Paddy_Price_LKR_per_kg,Demand_Tons
2023-07-22,South,9.54,26.25,-0.227,-0.616,478.0,10.0,11.6,82.41,310.95
2023-07-22,East,62.54,24.45,0.977,-0.867,509.6,12.1,8.2,88.66,355.12
2023-07-22,West,12.29,24.43,0.664,-0.819,469.9,8.3,14.7,86.62,329.08
2023-07-22,Central,3.66,27.22,0.51,0.515,513.4,8.1,14.2,88.7,352.07
2023-07-23,North,29.13,26.89,-0.264,-0.178,535.0,12.0,5.1,82.43,328.61
2023-07-23,South,6.17,29.85,-0.71,0.109,567.5,14.5,9.2,83.51,312.03
2023-07-23,East,19.52,27.18,0.823,0.024,523.0,14.9,6.5,89.3,354.87
2023-07-23,West,5.29,30.14,-0.946,-0.819,582.6,7.4,11.0,76.43,289.19
2023-07-23,Central,76.22,25.98,-0.092,-0.257,593.6,14.1,12.2,90.05,342.25
2023-07-24,North,14.85,29.36,0.054,-0.82,512.7,12.7,11.3,83.65,315.04
2023-07-24,South,30.85,25.81,-0.818,-0.341,556.7,13.0,8.7,82.82,308.17
2023-07-24,East,35.96,25.07,-0.498,0.365,450.4,9.8,13.2,85.94,334.04
2023-07-24,West,17.87,28.5,0.098,-0.503,525.2,7.1,8.3,80.48,328.99
2023-07-24,Central,96.01,26.86,0.145,-0.636,548.8,12.4,10.0,87.54,350.56
2023-07-25,North,18.23,25.57,0.306,0.297,529.6,13.9,14.9,92.32,342.34
2023-07-25,South,32.47,28.07,-0.538,0.234,541.9,11.1,9.3,83.83,330.49
2023-07-25,East,30.77,29.16,-0.799,-0.121,592.5,13.0,9.5,82.98,314.03
2023-07-25,West,23.84,27.6,-0.939,0.39,557.9,10.5,10.4,82.97,319.85
2023-07-25,Central,21.87,28.56,-0.944,0.784,563.4,5.4,8.3,79.63,332.44
2023-07-26,North,15.74,27.78,0.61,0.62,511.1,11.3,12.9,90.8,360.22
2023-07-26,South,18.58,25.26,0.051,0.913,521.2,13.8,14.3,92.84,349.66
2023-07-26,East,88.12,26.46,0.886,-0.203,587.1,11.1,7.3,89.98,377.77
2023-07-26,West,13.5,24.2,-0.004,-0.291,497.3,10.9,9.5,84.9,324.62
2023-07-26,Central,9.25,27.33,-0.439,0.21,495.0,11.5,5.4,81.57,326.05
2023-07-27,North,45.05,28.36,-0.176,0.481,484.4,14.0,7.5,86.54,349.57
2023-07-27,South,22.33,24.39,-0.426,0.296,489.8,10.3,5.4,82.68,332.6
2023-07-27,East,44.44,21.95,-0.662,-0.852,592.8,9.5,9.0,82.28,306.11
2023-07-27,West,57.73,28.25,-0.226,0.632,514.5,14.6,13.0,90.63,352.42
2023-07-27,Central,18.12,26.28,0.292,0.199,491.0,13.1,10.5,88.62,343.5
2023-07-28,North,20.86,27.27,-0.523,0.518,512.5,10.0,14.5,86.35,330.62
2023-07-28,South,18.24,28.65,-0.493,-0.792,569.2,11.4,8.1,80.12,304.57
2023-07-28,East,34.12,22.08,-0.201,-0.56,540.0,5.5,14.9,84.66,320.49
2023-07-28,West,18.54,26.06,0.525,-0.878,482.0,11.6,7.9,84.13,328.67
2023-07-28,Central,25.11,27.32,-0.285,0.381,467.4,7.3,14.9,85.13,337.38
2023-07-29,North,2.69,26.15,0.851,-0.418,534.1,8.3,10.5,86.14,341.4
2023-07-29,South,3.06,24.93,-0.628,-0.621,480.0,11.9,5.8,79.38,299.54
2023-07-29,East,12.51,31.14,0.418,-0.616,547.0,14.5,5.2,83.31,330.5
2023-07-29,West,70.84,28.04,0.2,0.479,469.5,12.5,7.6,87.94,369.58
2023-07-29,Central,25.02,27.0,0.144,-0.515,548.6,11.7,9.2,84.89,328.07
2023-07-30,North,23.64,30.11,0.588,0.791,585.9,7.0,6.6,85.55,372.77
2023-07-30,South,13.85,28.14,0.237,0.219,464.6,14.3,8.1,86.84,342.6
2023-07-30,East,22.36,27.59,0.026,0.502,531.3,10.5,5.7,84.51,349.31
2023-07-30,West,90.63,24.95,0.221,0.645,597.4,13.7,13.5,95.3,374.18
2023-07-30,Central,37.51,24.71,-0.106,-0.354,450.5,7.4,12.8,83.9,330.68
2023-07-31,North,8.73,23.55,-0.003,0.405,569.2,14.4,14.7,92.53,331.74
2023-07-31,South,15.95,30.41,0.441,-0.406,467.0,9.5,6.2,81.13,340.22
2023-07-31,East,53.82,30.37,0.636,0.132,564.9,12.8,9.7,89.39,365.58
2023-07-31,West,42.64,23.23,0.542,-0.777,468.3,11.7,7.8,86.23,339.04
2023-07-31,Central,57.59,26.13,-0.988,-0.194,462.5,12.9,8.5,82.16,318.17
2023-08-01,North,27.02,26.33,0.311,-0.551,508.2,6.9,14.4,85.09,332.76
2023-08-01,South,27.32,26.91,0.123,-0.199,558.8,14.1,11.2,88.4,332.4
2023-08-01,East,35.9,27.91,0.321,0.098,595.4,12.7,14.9,91.32,345.99
2023-08-01,West,10.58,24.66,-0.692,0.622,474.3,8.4,10.2,83.23,327.47
2023-08-01,Central,12.4,26.17,-0.201,0.444,553.4,6.9,14.9,86.36,335.03
2023-08-02,North,15.49,21.03,-0.439,0.79,563.6,8.5,8.4,86.4,337.74
2023-08-02,South,45.21,22.49,0.595,0.548,508.4,12.6,6.0,90.83,369.72
2023-08-02,East,50.9,24.1,0.125,0.201,526.9,13.1,7.1,88.47,351.82
2023-08-02,West,12.54,27.35,-0.06,-0.123,478.5,11.4,12.7,85.6,325.98
2023-08-02,Central,16.14,26.14,-0.449,0.977,562.2,5.7,14.9,86.46,342.31
2023-08-03,North,46.15,23.92,0.204,0.969,484.0,11.6,14.1,93.19,366.3
2023-08-03,South,43.5,25.83,0.177,-0.381,524.2,12.7,8.9,86.65,337.87
2023-08-03,East,47.05,28.14,-0.095,-0.362,546.4,7.0,5.4,79.85,339.08
2023-08-03,West,41.47,25.93,-0.322,0.207,517.9,5.0,8.6,81.48,342.48
2023-08-03,Central,13.84,25.2,-0.181,-0.41,598.1,14.3,11.5,87.49,313.62
2023-08-04,North,25.61,25.32,0.703,-0.529,512.3,13.4,14.7,91.18,337.81
2023-08-04,South,51.62,27.74,0.864,0.806,579.3,5.9,13.4,91.16,386.44
2023-08-04,East,14.12,24.97,-0.608,0.816,539.2,10.6,6.2,84.1,335.3
2023-08-04,West,62.3,32.02,0.263,0.895,470.4,9.9,15.0,89.74,376.47
2023-08-04,Central,23.22,26.19,-0.138,0.007,558.9,8.4,11.2,84.72,332.13
2023-08-05,North,15.24,30.52,0.654,0.7,454.9,13.4,8.2,88.45,365.92
2023-08-05,South,13.14,24.31,-0.841,-0.348,496.8,13.2,7.9,81.9,301.24
2023-08-05,East,7.07,26.45,-0.15,0.509,578.8,5.5,8.0,82.45,340.36
2023-08-05,West,30.22,31.0,-0.589,-0.439,594.6,6.4,7.6,77.22,318.5
2023-08-05,Central,7.7,26.31,-0.785,0.971,506.9,6.5,8.4,81.45,334.21
2023-08-06,North,20.27,29.91,0.343,-0.573,511.8,5.7,10.3,80.79,335.2
2023-08-06,South,28.5,21.7,0.086,-0.054,461.3,8.1,8.0,84.63,339.54
2023-08-06,East,23.3,19.63,0.083,0.776,453.4,14.8,8.3,91.87,350.15
2023-08-06,West,62.8,29.08,0.286,0.157,556.8,13.7,14.3,91.61,356.85
2023-08-06,Central,23.24,25.97,-0.806,0.587,540.4,13.5,8.6,85.45,325.8
2023-08-07,North,61.04,26.17,-0.487,-0.498,464.3,7.6,8.3,80.07,329.28
2023-08-07,South,55.66,28.09,-0.242,0.947,583.3,6.8,7.1,84.57,365.65
2023-08-07,East,24.31,24.43,-0.804,-0.464,570.1,7.3,7.8,79.13,306.96
2023-08-07,West,56.4,28.03,0.199,0.402,576.2,10.5,10.4,88.54,361.19
2023-08-07,Central,57.02,24.52,0.962,0.276,578.9,13.1,10.5,94.28,374.86
2023-08-08,North,20.72,26.53,-0.132,-0.61,536.6,11.9,8.0,82.96,317.82
2023-08-08,South,43.11,30.53,-0.323,-0.7,532.9,8.0,14.0,81.62,320.27
2023-08-08,East,16.06,33.07,0.951,-0.301,562.8,5.4,14.2,84.92,354.02
2023-08-08,West,12.07,25.18,0.998,-0.41,513.0,11.6,7.7,87.79,347.95
2023-08-08,Central,49.79,26.36,-0.263,0.797,457.8,5.7,14.5,86.34,356.98
2023-08-09,North,12.35,28.86,0.845,-0.007,538.2,6.1,9.8,84.93,356.69
2023-08-09,South,14.54,27.77,0.19,-0.449,520.4,8.6,10.4,83.11,328.87
2023-08-09,East,23.01,28.27,0.403,0.048,489.6,10.9,10.6,86.67,347.16
2023-08-09,West,13.85,26.52,0.735,0.372,569.1,5.8,6.7,85.18,363.19
2023-08-09,Central,10.78,26.25,0.883,-0.223,547.3,10.7,13.7,90.23,345.97
2023-08-10,North,14.9,30.93,0.673,-0.833,544.6,5.2,7.2,79.23,338.17
2023-08-10,South,5.88,27.39,0.289,-0.946,556.2,6.7,14.6,83.22,315.83
2023-08-10,East,5.12,28.72,-0.717,0.472,579.6,10.1,14.9,85.32,318.49
2023-08-10,West,29.57,27.17,-0.433,-0.945,450.8,10.2,7.7,78.73,308.61
2023-08-10,Central,52.83,31.14,-0.755,0.169,569.2,12.8,6.9,82.24,332.24
2023-08-11,North,18.82,24.36,-0.061,0.506,532.1,5.6,7.1,83.13,346.91
2023-08-11,South,24.9,30.69,-0.237,0.864,550.0,6.9,10.3,83.71,352.37
2023-08-11,East,13.38,24.27,0.467,0.824,501.6,9.0,10.9,89.7,361.29
2023-08-11,West,31.63,20.95,0.856,0.539,586.6,7.9,7.5,90.77,371.96
2023-08-11,Central,22.08,27.35,-0.134,-0.953,578.4,6.2,9.2,79.23,313.83
2023-08-12,North,28.47,25.94,0.736,0.469,547.3,10.0,14.8,92.5,363.44
2023-08-12,South,19.15,23.73,0.745,-0.088,510.8,6.9,7.5,85.6,353.65
2023-08-12,East,37.74,28.55,0.002,0.401,469.2,6.8,11.4,84.2,352.56
2023-08-12,West,13.07,29.03,-0.641,0.828,468.0,11.7,6.3,82.35,336.11
2023-08-12,Central,53.75,25.12,0.473,-0.688,456.0,15.0,12.4,89.95,339.55
2023-08-13,North,16.68,26.3,-0.407,0.389,559.7,11.8,6.3,84.15,331.62
2023-08-13,South,39.34,24.98,-0.983,-0.559,482.7,14.6,10.7,83.32,300.62
2023-08-13,East,20.09,26.83,0.929,0.475,547.8,12.2,13.3,93.26,365.19
2023-08-13,West,41.67,27.49,-0.715,-0.405,452.1,6.1,7.1,76.71,320.71
2023-08-13,Central,11.31,33.28,-0.842,0.001,471.7,12.2,12.9,80.95,310.24
2023-08-14,North,55.88,30.0,-0.564,0.667,580.3,8.3,9.1,83.55,350.2
2023-08-14,South,30.73,23.77,0.752,0.41,548.9,11.8,9.4,91.72,364.21
2023-08-14,East,17.82,27.9,0.328,0.884,480.2,11.4,7.1,87.33,363.0
2023-08-14,West,10.36,27.52,-0.002,0.207,503.0,13.7,13.6,88.77,331.61
2023-08-14,Central,42.3,25.7,-0.449,0.461,549.3,9.9,14.5,88.06,338.11
2023-08-15,North,19.42,32.08,0.777,0.356,515.6,7.5,9.3,85.03,366.44
2023-08-15,South,36.65,24.87,0.774,-0.554,473.8,12.8,13.3,90.45,344.53
2023-08-15,East,73.35,29.68,-0.05,0.782,562.2,10.2,7.0,86.52,372.22
2023-08-15,West,24.12,32.56,-0.985,-0.75,466.6,7.9,7.8,73.62,300.37
2023-08-15,Central,20.23,27.26,-0.238,-0.808,476.6,12.7,9.7,82.36,310.16
2023-08-16,North,4.52,28.3,0.316,0.41,564.4,5.7,9.5,83.92,349.23
2023-08-16,South,62.73,26.6,-0.925,0.686,495.5,7.2,7.0,81.17,345.2
2023-08-16,East,5.03,26.07,0.317,-0.548,579.6,13.4,14.6,89.28,319.61
2023-08-16,West,24.0,26.23,-0.363,-0.109,490.4,9.8,9.4,82.73,324.98
2023-08-16,Central,52.02,30.88,0.035,-0.055,470.0,12.8,11.5,86.11,345.76
2023-08-17,North,40.72,25.08,-0.018,-0.157,507.7,14.9,10.5,88.71,334.24
2023-08-17,South,39.25,27.6,-0.664,-0.476,546.3,6.4,7.7,78.01,318.07
2023-08-17,East,26.59,30.43,0.421,0.204,505.6,7.5,6.0,82.28,357.86
2023-08-17,West,26.47,28.04,0.086,0.617,579.3,10.2,8.1,86.54,353.4
2023-08-17,Central,69.85,30.03,0.237,-0.239,510.6,5.6,14.6,84.88,355.71
2023-08-18,North,51.94,30.21,-0.065,0.486,466.1,14.0,7.5,86.28,356.07
2023-08-18,South,67.67,26.99,0.967,-0.414,486.6,14.6,14.3,93.44,362.94
2023-08-18,East,22.26,24.86,-0.302,-0.515,578.4,10.7,14.2,86.07,312.29
2023-08-18,West,9.39,30.77,0.558,0.522,588.3,11.3,14.8,90.63,353.85
2023-08-18,Central,52.07,22.07,0.742,0.758,450.5,14.6,8.3,94.19,378.43
2023-08-19,North,13.95,26.34,-0.266,0.128,553.4,10.5,10.7,85.19,327.09
2023-08-19,South,7.42,30.0,0.875,0.304,450.2,6.9,6.1,83.13,365.38
2023-08-19,East,30.62,24.1,0.741,-0.299,496.0,12.6,7.5,88.42,349.74
2023-08-19,West,80.87,23.38,0.438,-0.919,570.7,10.9,11.3,88.77,344.87
2023-08-19,Central,10.04,27.43,0.323,-0.685,550.5,14.6,10.7,86.98,320.9
2023-08-20,North,53.33,24.38,-0.818,0.155,503.5,8.8,11.2,83.76,328.53
2023-08-20,South,17.37,25.42,-0.781,0.987,583.5,8.2,13.6,86.55,332.99
2023-08-20,East,35.29,25.6,0.989,-0.143,503.5,12.6,10.3,90.89,360.23
2023-08-20,West,23.45,23.76,0.241,0.163,524.0,9.3,10.6,87.57,344.36
2023-08-20,Central,38.33,25.53,0.612,-0.947,553.5,6.0,14.0,85.48,335.99
2023-08-21,North,14.93,27.57,0.444,-0.439,484.7,13.7,7.0,85.25,334.54
2023-08-21,South,45.65,27.06,0.622,-0.869,511.9,15.0,5.7,86.2,340.38
2023-08-21,East,67.97,23.6,-0.215,-0.676,552.1,14.8,9.4,87.61,327.47
2023-08-21,West,66.02,26.1,-0.539,-0.65,470.4,12.4,7.2,81.98,323.81
2023-08-21,Central,17.48,26.48,-0.403,-0.166,464.5,7.6,14.2,82.93,319.53
2023-08-22,North,9.12,28.57,0.565,0.288,511.4,14.9,11.4,90.52,348.23
2023-08-22,South,55.53,23.88,0.185,-0.521,583.5,13.9,5.9,87.22,338.8
2023-08-22,East,37.27,29.25,0.17,0.642,588.5,11.1,5.9,86.32,361.11
2023-08-22,West,7.78,25.86,0.653,-0.902,487.5,11.0,12.5,86.32,325.2
2023-08-22,Central,74.74,29.89,0.3,0.263,590.7,7.4,9.8,86.32,370.52
2023-08-23,North,18.68,25.75,-0.965,0.269,491.6,6.7,12.6,81.24,315.88
2023-08-23,South,8.48,28.86,0.068,-0.479,559.3,14.3,9.9,85.47,319.44
2023-08-23,East,46.21,26.8,0.26,-0.929,598.8,13.0,13.9,88.46,325.75
2023-08-23,West,14.51,29.98,0.495,-0.66,465.0,10.0,7.3,81.54,334.46
2023-08-23,Central,17.69,23.13,0.171,-0.324,536.4,5.0,12.0,84.15,331.54
2023-08-24,North,50.19,26.25,0.655,0.73,590.2,12.5,10.6,93.32,375.32
2023-08-24,South,83.5,29.28,0.571,0.102,474.6,12.4,14.8,91.77,372.13
2023-08-24,East,26.89,26.7,0.641,-0.619,535.8,11.7,6.9,85.46,340.5
2023-08-24,West,10.94,24.39,-0.732,-0.229,573.3,7.3,5.5,78.62,310.21
2023-08-24,Central,15.42,25.05,0.71,-0.954,476.9,13.3,7.0,85.47,329.6
2023-08-25,North,16.45,27.18,0.41,0.471,494.2,5.6,9.5,84.53,357.67
2023-08-25,South,22.91,30.39,-0.666,-0.501,542.8,5.3,12.3,77.92,310.95
2023-08-25,East,31.43,26.06,-0.689,0.246,558.6,8.7,12.6,84.41,325.2
2023-08-25,West,37.65,31.48,-0.534,0.622,564.2,13.3,9.3,85.34,340.72
2023-08-25,Central,83.75,27.04,-0.525,0.941,553.2,13.3,6.6,88.03,364.44
2023-08-26,North,9.61,27.47,-0.341,-0.572,506.7,6.7,5.4,76.81,314.82
2023-08-26,South,15.68,24.16,-0.583,0.183,476.3,13.4,9.2,85.23,319.6
2023-08-26,East,50.1,30.28,0.413,0.93,462.7,6.6,5.7,84.07,383.2
2023-08-26,West,44.85,26.16,-0.424,-0.903,512.3,9.3,12.0,81.98,312.47
2023-08-26,Central,13.19,27.7,0.293,-0.942,474.9,12.1,12.1,84.52,317.54
2023-08-27,North,41.52,28.06,-0.939,0.716,582.6,10.3,14.0,86.22,331.5
2023-08-27,South,13.18,30.56,-0.04,0.734,538.8,14.6,10.9,88.61,344.95
2023-08-27,East,17.65,26.34,-0.947,0.822,499.5,9.5,13.3,84.82,325.9
2023-08-27,West,26.63,22.14,0.805,0.5,539.1,11.6,7.2,91.41,366.75
2023-08-27,Central,29.57,28.29,-0.383,-0.026,517.4,6.7,13.4,82.66,328.76
2023-08-28,North,41.02,27.44,0.406,0.922,516.8,8.2,11.1,89.08,373.65
2023-08-28,South,70.4,25.64,-0.332,-0.946,588.9,13.0,13.4,86.88,318.98
2023-08-28,East,51.56,27.78,-0.221,0.339,479.4,8.0,12.7,85.31,348.63
2023-08-28,West,24.47,24.56,-0.568,-0.399,519.7,5.9,10.8,80.38,314.35
2023-08-28,Central,28.77,23.33,0.45,0.508,569.5,6.3,5.5,85.88,363.24
2023-08-29,North,23.1,25.9,0.81,0.204,560.6,10.3,13.6,91.57,357.91
2023-08-29,South,22.55,25.58,0.497,-0.873,534.0,8.9,11.5,85.04,328.56
2023-08-29,East,19.05,23.83,-0.187,-0.073,556.9,13.2,5.5,85.11,326.56
2023-08-29,West,11.65,30.55,-0.393,-0.293,477.0,13.8,13.0,84.03,313.11
2023-08-29,Central,21.28,33.05,0.121,0.607,486.1,5.5,13.6,83.48,355.49
2023-08-30,North,17.1,19.73,-0.558,-0.228,531.6,5.7,10.4,82.44,313.72
2023-08-30,South,19.48,27.2,0.198,0.935,462.5,10.3,5.9,85.86,362.66
2023-08-30,East,18.47,28.6,-0.887,-0.518,489.2,10.5,13.3,80.65,299.11
2023-08-30,West,17.61,27.78,0.888,0.648,456.6,9.9,13.4,90.92,369.87
2023-08-30,Central,34.82,27.87,-0.759,0.033,471.0,12.9,12.0,84.21,319.35
2023-08-31,North,3.55,25.63,-0.072,-0.879,463.4,6.5,9.4,78.96,310.43
2023-08-31,South,11.19,25.11,0.295,0.121,513.3,11.3,5.8,85.45,342.36
2023-08-31,East,95.95,27.24,0.109,0.877,564.0,9.6,11.8,91.15,383.31
2023-08-31,West,36.1,27.49,0.719,0.818,598.9,8.4,5.3,87.9,379.77
2023-08-31,Central,8.83,26.22,0.535,-0.534,451.7,5.3,11.6,82.61,335.36
2023-09-01,North,120.64,24.78,0.871,0.323,453.6,13.1,5.3,92.01,401.25
2023-09-01,South,33.48,30.46,-0.473,-0.58,498.4,12.6,13.1,83.08,313.31
2023-09-01,East,29.33,28.17,-0.065,-0.247,537.9,5.8,6.9,79.72,335.91
2023-09-01,West,10.0,27.37,-0.089,0.077,593.0,6.0,12.8,83.96,330.9
2023-09-01,Central,34.02,27.31,0.767,0.113,530.9,8.7,12.9,89.28,361.23
2023-09-02,North,14.64,27.47,0.159,-0.209,562.3,11.0,12.2,86.58,330.16
2023-09-02,South,29.14,30.51,0.945,-0.705,598.3,8.1,11.7,85.83,347.97
2023-09-02,East,71.85,24.4,-0.466,0.627,569.2,10.0,7.9,86.85,354.9
2023-09-02,West,52.91,23.39,0.807,0.509,493.8,6.6,10.5,89.93,379.18
2023-09-02,Central,25.27,26.9,-0.838,0.652,472.2,11.7,10.4,84.34,328.49
2023-09-03,North,26.66,25.37,0.561,-0.853,493.1,10.2,12.7,86.54,330.97
2023-09-03,South,27.31,28.08,-0.097,0.797,472.6,13.2,7.9,86.99,352.25
2023-09-03,East,20.78,28.38,-0.597,0.157,543.2,5.4,8.8,79.23,327.17
2023-09-03,West,22.4,25.86,-0.126,0.398,456.1,9.3,5.3,82.61,344.26
2023-09-03,Central,32.15,27.34,0.006,-0.977,539.9,5.0,7.6,78.12,322.68
2023-09-04,North,19.68,30.91,-0.858,-0.955,486.8,8.5,8.4,74.9,295.87
2023-09-04,South,39.05,25.73,0.673,0.313,504.2,10.2,10.3,89.62,365.05
2023-09-04,East,34.42,28.33,-0.567,-0.001,510.8,10.6,7.4,81.4,327.19
2023-09-04,West,25.35,25.97,-0.732,-0.354,472.4,7.7,7.3,78.18,313.33
2023-09-04,Central,23.89,26.63,-0.007,-0.509,498.2,11.6,8.7,83.6,324.66
2023-09-05,North,38.99,26.43,0.561,-0.936,573.2,12.9,8.8,86.71,333.64
2023-09-05,South,9.41,26.75,-0.68,0.815,456.3,12.1,11.3,85.58,329.6
2023-09-05,East,22.01,27.24,-0.308,-0.189,458.0,7.1,9.1,80.16,326.66
2023-09-05,West,16.42,28.49,-0.272,-0.657,578.4,10.6,11.2,82.58,311.14
2023-09-05,Central,65.3,25.24,-0.948,-0.571,568.0,5.2,11.2,79.56,315.89
2023-09-06,North,51.23,26.05,-0.367,-0.188,545.4,14.4,14.2,89.08,326.79
2023-09-06,South,21.89,30.07,0.027,-0.921,477.7,5.6,7.7,76.76,322.11
2023-09-06,East,17.83,27.45,0.755,-0.84,457.0,6.2,8.9,81.59,339.03
2023-09-06,West,12.92,24.61,0.399,0.412,575.2,6.2,10.6,86.95,351.79
2023-09-06,Central,48.75,27.72,0.908,-0.068,529.4,5.0,11.3,86.55,369.84
2023-09-07,North,12.4,28.4,-0.951,-0.735,488.8,13.6,6.8,78.25,291.98
2023-09-07,South,47.31,27.59,-0.376,0.587,592.3,10.0,14.3,88.51,344.96
2023-09-07,East,38.54,30.18,-0.419,0.0,527.3,8.8,12.6,83.06,331.48
2023-09-07,West,9.88,27.15,0.832,0.891,529.2,5.6,7.7,86.74,375.77
2023-09-07,Central,12.89,28.11,-0.916,-0.03,473.2,5.7,12.0,78.34,310.75
2023-09-08,North,13.72,23.69,-0.026,0.843,542.9,8.0,6.7,85.74,351.47
2023-09-08,South,30.28,24.7,-0.623,-0.489,535.7,11.7,12.3,84.4,308.36
2023-09-08,East,57.58,27.84,0.416,0.469,511.1,6.6,7.4,85.23,373.48
2023-09-08,West,4.05,29.0,-0.976,-0.882,513.0,12.2,8.7,77.57,284.96
2023-09-08,Central,54.88,24.42,-0.911,-0.681,558.8,10.3,7.1,80.31,309.26
2023-09-09,North,19.0,27.53,0.883,0.238,496.4,12.8,5.8,88.15,363.07
2023-09-09,South,76.64,28.65,-0.713,-0.191,581.0,13.2,7.9,83.89,332.21
2023-09-09,East,4.99,29.71,-0.244,0.663,597.3,8.9,8.5,83.64,339.25
2023-09-09,West,18.74,23.0,0.844,-0.892,562.5,12.6,13.7,90.9,330.53
2023-09-09,Central,26.14,24.5,-0.519,-0.139,456.3,9.0,7.3,80.9,322.42
2023-09-10,North,89.83,24.72,-0.963,0.886,551.4,8.4,11.8,86.87,353.63
2023-09-10,South,5.39,29.05,0.053,0.132,494.1,14.6,14.1,88.7,329.48
2023-09-10,East,21.46,29.11,0.117,-0.49,453.5,5.8,8.8,79.21,332.71
2023-09-10,West,24.95,29.05,-0.915,0.22,511.7,7.8,7.9,78.68,321.48
2023-09-10,Central,3.55,27.28,-0.259,0.931,536.4,13.1,10.1,88.03,340.09
2023-09-11,North,67.17,22.13,0.055,0.105,587.7,12.7,12.3,92.15,349.78
2023-09-11,South,34.77,29.98,0.539,-0.819,505.3,10.6,10.0,83.96,337.25
2023-09-11,East,64.2,24.73,0.355,-0.882,476.8,14.8,8.3,87.41,338.13
2023-09-11,West,32.98,28.09,0.29,0.741,595.9,9.7,13.3,90.37,361.01
2023-09-11,Central,37.24,28.01,0.39,0.203,459.2,11.9,5.4,85.31,357.83
2023-09-12,North,25.32,26.28,-0.982,-0.607,553.0,5.6,13.5,78.94,298.66
2023-09-12,South,37.76,29.37,0.303,-0.662,485.8,14.2,7.1,84.34,334.87
2023-09-12,East,16.13,36.03,-0.276,0.729,564.8,8.6,13.3,83.41,344.65
2023-09-12,West,56.13,26.3,0.431,0.315,488.7,8.2,12.1,88.49,365.92
2023-09-12,Central,15.42,27.8,0.353,-0.268,509.2,7.2,6.4,81.36,340.56
2023-09-13,North,12.85,25.35,-0.613,0.504,465.3,5.9,11.0,81.8,329.37
2023-09-13,South,71.97,29.83,0.587,0.092,528.9,12.2,12.9,90.71,368.92
2023-09-13,East,5.82,27.34,0.222,0.032,531.7,11.1,7.0,84.5,336.84
2023-09-13,West,63.71,25.05,-0.744,0.639,539.0,11.3,7.0,85.3,345.31
2023-09-13,Central,11.59,27.52,-0.784,0.075,482.5,9.0,8.2,79.55,315.49
2023-09-14,North,5.7,23.87,0.846,-0.902,483.9,13.8,13.5,89.97,326.14
2023-09-14,South,4.66,26.03,-0.808,-0.177,558.5,14.6,14.2,86.21,298.37
2023-09-14,East,47.43,26.45,0.29,-0.731,541.8,10.0,12.6,86.33,334.43
2023-09-14,West,27.2,28.35,-0.132,-0.315,499.1,8.9,9.6,81.93,328.92
2023-09-14,Central,35.44,23.7,-0.28,0.766,525.1,9.1,10.5,87.52,348.65
2023-09-15,North,7.97,23.19,0.436,0.439,579.6,13.9,5.1,89.51,348.78
2023-09-15,South,111.58,21.48,-0.391,-0.308,477.7,13.2,15.0,91.26,344.82
2023-09-15,East,82.36,31.76,0.434,-0.53,454.4,6.1,12.8,83.32,361.06
2023-09-15,West,15.75,27.75,0.054,-0.125,466.8,6.3,11.0,81.96,334.64
2023-09-15,Central,37.35,23.71,-0.238,-0.482,588.6,7.4,8.8,82.76,324.71
2023-09-16,North,103.01,27.89,0.753,0.047,520.8,12.0,7.6,90.1,385.86
2023-09-16,South,80.17,25.85,0.953,-0.363,492.5,14.8,6.2,90.49,372.04
2023-09-16,East,18.33,27.06,0.578,-0.609,558.7,9.2,5.0,82.62,338.56
2023-09-16,West,21.46,28.13,0.638,0.482,543.2,7.1,8.7,86.23,364.92
2023-09-16,Central,49.36,23.47,0.069,-0.852,568.8,6.3,5.6,80.88,331.55
2023-09-17,North,6.57,25.81,-0.525,0.4,496.7,5.7,6.2,79.26,329.69
2023-09-17,South,79.98,28.25,0.14,0.43,528.9,12.7,7.9,88.61,369.47
2023-09-17,East,21.81,30.06,-0.396,-0.574,530.9,7.3,9.0,78.31,316.35
2023-09-17,West,16.44,24.2,-0.434,0.304,521.6,13.4,10.9,87.5,324.91
2023-09-17,Central,15.03,27.52,0.139,-0.363,563.5,9.1,6.7,82.15,330.74
2023-09-18,North,72.63,25.41,-0.447,-0.715,558.4,14.4,11.1,86.66,322.44
2023-09-18,South,36.05,21.27,-0.905,-0.518,525.9,5.7,9.5,79.63,306.73
2023-09-18,East,28.98,27.45,-0.25,0.514,500.3,9.2,5.9,82.7,345.97
2023-09-18,West,14.25,26.11,-0.225,-0.896,590.1,12.0,13.6,85.1,302.94
2023-09-18,Central,74.57,26.62,-0.856,-0.12,494.1,10.2,9.1,82.22,330.71
2023-09-19,North,20.09,27.32,-0.259,-0.61,562.1,13.3,11.3,84.86,311.67
2023-09-19,South,27.58,28.72,0.41,-0.25,566.7,8.4,9.9,84.69,343.92
2023-09-19,East,18.51,25.71,-0.896,-0.455,509.3,9.4,12.9,81.31,299.71
2023-09-19,West,14.99,25.52,0.652,0.432,457.0,11.9,6.2,87.76,359.82
2023-09-19,Central,40.29,27.58,-0.665,-0.171,469.3,12.8,5.2,80.78,323.03
2023-09-20,North,8.4,22.4,-0.701,0.018,456.3,6.9,14.9,83.5,310.93
2023-09-20,South,21.8,28.71,0.412,-0.418,528.0,7.0,8.9,82.29,340.11
